1.621900000000000008e-01,1.220820200000000000e+01
4.954799999999999760e-01,1.440434300000000079e+01
6.420580000000000176e-01,1.280403500000000072e+01
1.037560000000000010e-01,1.025411899999999932e+01
1.926970000000000072e-01,8.358477000000000601e+00
1.471639999999999893e-01,1.455973000000000006e+01
6.422419999999999796e-01,1.279236799999999974e+01
1.722629999999999995e-01,1.316665300000000016e+01
9.018859999999999655e-01,1.695165599999999984e+01
1.243371000000000004e+00,3.081905400000000128e+01
7.380000000000000449e-02,1.397836999999999996e+01
3.394209999999999727e-01,7.699226000000000347e+00
8.253690000000000193e-01,1.789977800000000130e+01
4.395140000000000158e-01,1.105664400000000036e+01
1.734080000000000066e-01,1.090900800000000004e+01
1.935184000000000015e+00,8.385801700000000380e+01
1.156236999999999959e+00,2.166029899999999841e+01
1.453349999999999920e-01,1.184100899999999967e+01
7.299219999999999597e-01,1.379800400000000060e+01
3.901970000000000161e-01,1.046915000000000084e+01
2.865099999999999869e-01,1.208337299999999992e+01
1.071317999999999993e+00,3.710393499999999989e+01
2.920170000000000265e-01,1.161485599999999963e+01
3.734199999999999742e-01,1.076207400000000014e+01
5.405339999999999590e-01,1.633537899999999965e+01
1.160913000000000084e+00,2.050946000000000069e+01
3.376480000000000037e-01,1.234374299999999991e+01
4.405410000000000159e-01,1.300085900000000017e+01
1.004021999999999970e+00,2.002013799999999932e+01
1.226629999999999943e-01,1.067581599999999931e+01
3.308079999999999909e-01,9.324040000000000106e+00
8.405999999999999583e-02,1.965815500000000071e+01
3.634319999999999773e-01,1.234882299999999944e+01
4.825889999999999902e-01,1.292562099999999958e+01
4.832040000000000224e-01,1.138158299999999912e+01
6.444429999999999881e-01,1.326399200000000000e+01
7.961600000000000621e-02,1.152234499999999962e+01
2.607400000000000273e-01,9.579689000000000121e+00
2.691270000000000051e-01,9.184355000000000047e+00
4.260249999999999870e-01,1.324070500000000017e+01
3.332729999999999859e-01,9.224845999999999435e+00
3.571010000000000018e-01,2.490085799999999949e+01
8.546660000000000368e-01,1.579895499999999942e+01
4.295199999999999713e-02,1.503837700000000055e+01
8.705030000000000268e-01,2.967786999999999864e+01
7.405599999999999683e-02,1.167781100000000016e+01
7.439759999999999707e-01,2.180931700000000006e+01
1.054520000000000041e-01,2.163016899999999865e+01
3.249900000000000011e-02,1.198785600000000073e+01
1.557580000000000076e-01,1.584756600000000049e+01
1.989180000000000115e-01,9.634397999999999129e+00
2.326229999999999964e-01,1.739652299999999840e+01
6.600300000000000611e-02,1.938947900000000146e+01
1.524709999999999954e-01,1.636754600000000082e+01
1.906166999999999945e+00,4.508178699999999850e+01
4.581560000000000077e-01,9.113716999999999402e+00
3.907930000000000015e-01,1.084436099999999925e+01
7.979439999999999866e-01,1.538178300000000043e+01
6.387129999999999752e-01,1.523782600000000009e+01
2.660600000000000118e-02,1.352053300000000036e+01
3.449369999999999936e-01,1.126491299999999995e+01
2.643110000000000182e-01,1.607302500000000123e+01
6.138329999999999620e-01,1.031353000000000009e+01
4.044309999999999850e-01,1.708260500000000093e+01
3.238599999999999812e-02,2.404738400000000098e+01
3.823110000000000119e-01,1.699797200000000075e+01
1.684070000000000011e-01,8.798989000000000615e+00
5.986050000000000537e-01,1.166113900000000037e+01
5.496000000000000191e-02,1.301699999999999946e+01
8.902320000000000233e-01,1.829867199999999983e+01
2.874390000000000001e-01,1.134797799999999945e+01
3.568939999999999890e-01,7.678518999999999650e+00
2.368929999999999925e-01,1.543939100000000053e+01
9.252759999999999874e-01,1.791240300000000119e+01
3.596599999999999797e-02,1.185135099999999930e+01
8.394300000000000372e-02,1.327703900000000026e+01
7.573499999999999677e-02,1.218764099999999928e+01
2.519580000000000153e-01,8.562450999999999368e+00
4.567669999999999786e-01,9.553032999999999220e+00
6.331750000000000433e-01,1.249264900000000011e+01
4.495370000000000199e-01,1.348701999999999934e+01
1.626990000000000103e-01,1.213555299999999981e+01
8.236740000000000173e-01,1.814095700000000022e+01
3.134730000000000016e-01,1.341964100000000037e+01
8.340699999999999503e-02,1.018452500000000072e+01
6.211879999999999624e-01,1.052806099999999923e+01
4.975680000000000103e-01,9.042064999999999131e+00
3.903019999999999823e-01,1.868740100000000126e+01
1.410389999999999977e-01,1.256664100000000062e+01
5.167159999999999531e-01,1.000704600000000077e+01
1.023329999999999934e-01,1.026338100000000075e+01
1.191726999999999981e+00,2.116093299999999999e+01
5.379340000000000233e-01,1.333300500000000000e+01
2.317589999999999928e-01,1.102994400000000041e+01
1.896400000000000030e-01,1.145882600000000018e+01
2.862239999999999784e-01,1.640152499999999947e+01
2.394390000000000129e-01,9.205719999999999459e+00
1.178519999999999984e-01,1.675328400000000073e+01
2.032539999999999902e-01,1.263178699999999921e+01
2.672370000000000023e-01,1.109915799999999919e+01
1.196927999999999992e+00,4.926994700000000194e+01
3.069299999999999806e-01,1.124074599999999968e+01
1.636489999999999889e-01,1.115197299999999991e+01
2.827189999999999981e-01,9.633739000000000274e+00
7.058379999999999654e-01,1.213800699999999999e+01
5.824529999999999985e-01,3.680809399999999698e+01
5.982349999999999612e-01,1.287558100000000039e+01
5.076450000000000129e-01,1.133886700000000047e+01
5.141890000000000072e-01,2.303291899999999970e+01
6.690819999999999546e-01,1.277530699999999975e+01
4.512749999999999817e-01,1.263431699999999935e+01
2.756399999999999961e-01,1.584329999999999927e+01
1.722589999999999955e-01,1.285562299999999958e+01
7.497120000000000450e-01,1.728782800000000108e+01
6.713919999999999888e-01,1.447364199999999990e+01
3.869330000000000269e-01,1.546240799999999993e+01
1.964509999999999867e-01,1.082166299999999914e+01
5.848950000000000538e-01,2.009147099999999853e+01
5.978800000000000087e-02,7.457607999999999571e+00
1.902159999999999962e-01,8.883554000000000173e+00
1.999400000000000066e-01,1.305549500000000052e+01
1.708580000000000099e-01,1.412817700000000087e+01
1.562921000000000005e+00,2.678128999999999849e+01
3.098929999999999740e-01,1.084881400000000085e+01
6.735449999999999493e-01,1.160230299999999914e+01
8.302680000000000060e-01,1.962170599999999965e+01
8.443089999999999762e-01,1.453405500000000039e+01
5.187439999999999829e-01,1.007876199999999933e+01
6.296110000000000317e-01,1.361582600000000021e+01
5.510350000000000525e-01,1.534736900000000048e+01
1.657273999999999914e+00,3.898999799999999993e+01
7.156409999999999716e-01,2.098585900000000137e+01
1.174419000000000102e+00,2.700763299999999845e+01
1.646589999999999998e-01,9.495129000000000374e+00
3.584189999999999876e-01,1.260001899999999964e+01
7.698319999999999608e-01,1.565152100000000068e+01
5.425950000000000495e-01,9.182287999999999784e+00
3.497750000000000026e-01,1.324456699999999998e+01
3.217070000000000207e-01,9.516272000000000730e+00
3.507779999999999787e-01,9.054247000000000156e+00
1.258561999999999959e+00,2.538080000000000069e+01
3.449160000000000004e-01,8.305175999999999448e+00
1.673200000000000034e-02,1.218341200000000057e+01
8.956199999999999717e-01,1.909478400000000065e+01
2.742809999999999970e-01,7.979489000000000054e+00
4.108599999999999752e-02,1.279497500000000088e+01
5.792610000000000259e-01,1.216389799999999966e+01
6.379639999999999755e-01,5.059374600000000299e+01
2.716549999999999798e-01,1.015214199999999956e+01
3.198880000000000057e-01,9.001696000000000808e+00
4.832830000000000181e-01,1.029188899999999940e+01
3.918159999999999976e-01,2.060661899999999847e+01
3.253099999999999742e-02,1.261915899999999979e+01
3.256410000000000138e-01,1.540618800000000022e+01
1.665399999999999936e-01,1.248975100000000005e+01
1.028599999999999959e+00,6.310342399999999685e+01
4.325039999999999996e-01,1.003773699999999991e+01
1.899397000000000002e+00,3.557820499999999697e+01
3.431449999999999778e-01,1.043093799999999938e+01
2.852660000000000196e-01,2.092163800000000151e+01
1.823200000000000098e-01,1.120790299999999995e+01
4.907059999999999755e-01,1.483429399999999987e+01
2.462219999999999964e-01,1.823463399999999979e+01
1.577947999999999906e+00,3.332522199999999657e+01
6.190999999999999975e-02,1.335252499999999998e+01
2.789400000000000213e-01,8.799122999999999806e+00
5.330319999999999503e-01,3.790280500000000075e+01
8.637699999999999545e-02,1.200581799999999966e+01
3.681189999999999740e-01,1.453106400000000065e+01
5.566919999999999646e-01,3.443112899999999854e+01
1.246229999999999977e-01,2.987557800000000086e+01
9.940790000000000459e-01,2.099415799999999876e+01
6.564130000000000242e-01,1.300579399999999985e+01
6.171710000000000251e-01,1.705100600000000099e+01
6.334210000000000118e-01,1.187283099999999969e+01
5.805400000000000144e-02,8.991099000000000174e+00
3.706340000000000190e-01,1.112691500000000033e+01
7.615709999999999980e-01,1.313287799999999983e+01
4.789930000000000021e-01,2.658265300000000053e+01
1.662079999999999946e-01,1.520332100000000075e+01
7.638779999999999459e-01,1.852035300000000007e+01
5.871260000000000367e-01,1.198182899999999940e+01
2.044229999999999936e-01,7.923376000000000197e+00
2.073595000000000077e+00,4.335210399999999709e+01
5.560380000000000322e-01,9.871596000000000259e+00
1.083070000000000005e-01,8.714207999999999288e+00
3.526630000000000043e-01,1.043426900000000046e+01
3.357890000000000041e-01,1.288132000000000055e+01
1.525199999999999889e-01,1.221063299999999963e+01
1.970069999999999877e-01,9.994970999999999606e+00
3.089330000000000132e-01,9.393238000000000198e+00
5.776459999999999928e-01,1.128085399999999971e+01
1.487281999999999993e+00,3.189516599999999968e+01
2.877569999999999850e-01,1.587527700000000053e+01
7.033530000000000060e-01,1.378526899999999955e+01
3.246950000000000114e-01,9.371719000000000577e+00
1.433659999999999934e-01,1.219483600000000045e+01
8.493559999999999999e-01,1.509660599999999953e+01
3.554050000000000264e-01,1.020790799999999976e+01
1.445799999999999863e-01,1.927195400000000092e+01
4.384480000000000044e-01,9.156962999999999298e+00
3.377539999999999987e-01,8.990610000000000213e+00
9.127599999999999603e-02,1.670956199999999825e+01
2.673200000000000021e-01,1.226770299999999914e+01
8.951909999999999590e-01,1.797299399999999991e+01
4.174860000000000237e-01,8.310325000000000628e+00
2.251670000000000060e-01,9.312315999999999150e+00
6.634269999999999889e-01,1.340315900000000049e+01
3.897860000000000213e-01,1.101940300000000050e+01
6.285490000000000244e-01,1.352315899999999971e+01
6.237160000000000482e-01,1.286568899999999971e+01
6.156350000000000433e-01,1.049564299999999939e+01
9.006229999999999514e-01,2.463099700000000070e+01
5.604289999999999550e-01,6.693901800000000435e+01
2.546999999999999958e-02,1.439446700000000057e+01
4.388870000000000271e-01,1.847057300000000168e+01
1.180510000000000032e-01,1.236393400000000042e+01
3.489249999999999852e-01,1.155716299999999919e+01
3.879489999999999883e-01,9.382595000000000240e+00
2.826609999999999956e-01,1.047698500000000088e+01
1.309939999999999993e-01,9.869388999999999967e+00
8.341229999999999478e-01,2.127975500000000153e+01
1.034619999999999984e-01,1.285846800000000023e+01
2.552429999999999977e-01,1.171258000000000088e+01
4.066159999999999775e-01,1.211087700000000034e+01
9.165999999999999703e-01,1.571267100000000028e+01
3.019339999999999802e-01,9.430377999999999261e+00
8.653149999999999453e-01,1.963521599999999978e+01
7.115789999999999615e-01,2.906646900000000144e+01
5.347349999999999604e-01,1.524718700000000027e+01
5.561089999999999645e-01,1.352530499999999947e+01
4.449940000000000007e-01,1.007474200000000053e+01
6.168390000000000262e-01,1.256852899999999984e+01
2.629489999999999883e-01,1.140495899999999985e+01
8.707989999999999897e-01,1.922225800000000007e+01
5.551399999999999668e-01,1.081150200000000083e+01
3.300819999999999865e-01,1.370634599999999992e+01
5.205809999999999604e-01,9.786661000000000499e+00
3.502819999999999823e-01,9.672114999999999796e+00
1.359800000000000071e-02,9.929057999999999495e+00
5.155650000000000510e-01,1.121955700000000000e+01
3.632099999999999912e-02,1.402737300000000076e+01
1.124589999999999979e+00,1.959192499999999981e+01
2.034130000000000105e-01,1.225443800000000039e+01
3.286490000000000244e-01,9.724373999999999185e+00
5.759000000000000230e-02,1.161035700000000048e+01
2.344500000000000056e-02,1.401047600000000060e+01
2.713740000000000041e-01,2.696588500000000010e+01
9.855699999999999461e-01,2.525747700000000151e+01
6.089609999999999745e-01,1.567596200000000017e+01
1.244874999999999954e+00,5.047917199999999838e+01
1.361299999999999955e+00,2.358083500000000043e+01
4.757520000000000082e-01,1.080205199999999977e+01
8.406820000000000404e-01,1.593609000000000009e+01
6.405509999999999815e-01,1.411150300000000080e+01
5.673679999999999835e-01,9.928661999999999210e+00
1.020076999999999900e+00,2.236750999999999934e+01
5.196060000000000123e-01,1.101149999999999984e+01
2.618008000000000113e+00,5.810411799999999971e+01
1.819374999999999964e+00,9.563835899999999413e+01
8.542399999999999993e-02,1.461609400000000036e+01
1.016190000000000010e-01,2.623560700000000168e+01
5.464860000000000273e-01,9.235917999999999850e+00
7.586669999999999803e-01,1.836914300000000111e+01
3.149290000000000145e-01,1.547832499999999989e+01
5.296840000000000437e-01,1.038839399999999991e+01
1.849490000000000023e-01,1.361982199999999921e+01
2.747499999999999942e-02,1.139888999999999974e+01
4.675300000000000011e-01,8.995551000000000741e+00
3.872369999999999979e-01,1.142649800000000049e+01
9.064899999999999347e-02,2.518343399999999832e+01
2.713969999999999994e-01,1.252098699999999987e+01
6.159959999999999880e-01,1.254316900000000068e+01
2.022699999999999845e-02,1.136200400000000066e+01
1.179205000000000059e+00,7.172001600000000110e+01
6.192899999999999794e-02,1.544872999999999941e+01
6.711999999999999911e-02,1.038413000000000075e+01
3.336599999999999983e-02,1.360251300000000008e+01
1.183710000000000040e+00,2.640774299999999997e+01
1.297560000000000102e-01,8.614535999999999305e+00
2.110609999999999986e-01,2.282964099999999874e+01
5.392369999999999663e-01,1.231431100000000001e+01
3.497200000000000308e-02,1.033895700000000062e+01
4.559030000000000027e-01,1.152296699999999952e+01
1.994889999999999997e-01,1.525878499999999960e+01
5.879480000000000262e-01,1.877171099999999981e+01
9.113200000000000467e-02,1.444563300000000083e+01
8.798899999999999499e-01,1.621048199999999895e+01
6.947900000000000187e-01,1.416738699999999973e+01
1.870050000000000046e-01,8.791226999999999236e+00
4.999790000000000068e-01,1.374918300000000038e+01
7.199719999999999454e-01,1.418585700000000038e+01
3.837010000000000143e-01,1.220612000000000030e+01
1.748170000000000002e-01,1.152657999999999916e+01
7.025139999999999718e-01,1.473488599999999948e+01
4.046319999999999917e-01,1.903865100000000155e+01
1.458352000000000093e+00,4.472119099999999747e+01
7.164110000000000200e-01,1.690499499999999955e+01
8.858599999999999808e-02,2.904142999999999830e+01
4.995749999999999913e-01,1.818990300000000104e+01
3.247019999999999906e-01,1.181255400000000044e+01
2.294380000000000031e-01,9.682664000000000826e+00
1.870179999999999898e-01,1.985434199999999905e+01
2.857129999999999947e-01,9.115382000000000318e+00
8.179000000000000159e-02,6.749818999999999569e+00
1.033040000000000069e-01,2.051994499999999988e+01
7.252429999999999710e-01,1.262770199999999932e+01
2.930869999999999864e-01,1.304008999999999929e+01
8.842999999999999472e-02,1.660904899999999884e+01
4.518170000000000242e-01,1.003510700000000000e+01
5.650380000000000402e-01,1.134095800000000054e+01
5.007380000000000164e-01,1.337683999999999962e+01
4.431519999999999904e-01,1.348118900000000053e+01
2.691910000000000136e-01,1.096060400000000001e+01
1.939299999999999913e-01,9.200611999999999568e+00
3.929699999999999860e-02,9.350528000000000617e+00
5.843509999999999538e-01,1.055674400000000013e+01
4.617350000000000065e-01,2.698701900000000009e+01
5.760530000000000372e-01,1.019787799999999933e+01
4.930069999999999730e-01,1.225961000000000034e+01
6.091599999999999793e-02,1.007357999999999976e+01
1.665810000000000068e-01,1.808967600000000076e+01
5.246680000000000232e-01,1.550477099999999986e+01
5.922420000000000462e-01,1.160767099999999985e+01
1.234799999999999960e-02,1.127647699999999986e+01
5.577440000000000175e-01,2.027748899999999921e+01
1.924520000000000119e-01,2.696434599999999904e+01
4.141929999999999779e-01,9.615080999999999989e+00
3.692840000000000011e-01,1.332665800000000011e+01
4.160420000000000229e-01,1.354699199999999948e+01
4.112600000000000283e-02,1.348893499999999968e+01
4.136449999999999849e-01,1.142873400000000039e+01
1.229741999999999891e+00,2.087998199999999827e+01
1.825660000000000061e-01,1.056210599999999999e+01
6.990849999999999564e-01,1.585868800000000078e+01
4.364629999999999899e-01,1.042478700000000025e+01
6.212600000000000067e-02,1.212254199999999926e+01
3.331699999999999939e-02,1.553587899999999955e+01
3.924480000000000190e-01,8.904562999999999562e+00
1.410609999999999919e-01,1.078040500000000002e+01
4.498690000000000189e-01,1.021640400000000071e+01
8.028309999999999613e-01,1.559832399999999986e+01
6.441999999999999948e-01,1.159558600000000084e+01
1.197369999999999962e-01,1.052435499999999990e+01
5.217249999999999943e-01,1.058719900000000003e+01
6.775529999999999609e-01,1.840450999999999837e+01
1.125299999999999967e+00,3.863727999999999696e+01
9.055779999999999941e-01,2.708705900000000000e+01
1.162519999999999998e+00,2.235679800000000128e+01
6.315060000000000118e-01,1.611951799999999935e+01
7.209999999999999742e-02,1.038919399999999982e+01
7.343180000000000263e-01,1.287872499999999931e+01
7.468259999999999899e-01,1.514058499999999974e+01
8.324960000000000138e-01,2.660326600000000141e+01
8.263599999999999834e-01,1.496930500000000031e+01
1.272060000000000135e-01,1.149367299999999936e+01
1.555892999999999970e+00,2.733844600000000113e+01
1.058619999999999978e-01,8.490211999999999648e+00
2.006689999999999863e-01,8.578051000000000315e+00
1.342919999999999947e-01,1.109122400000000042e+01
1.420820000000000138e-01,8.231980000000000075e+00
1.092960000000000043e-01,1.361851799999999990e+01
2.024189999999999878e-01,1.350712099999999971e+01
2.485729999999999884e-01,1.188796400000000020e+01
1.950060000000000127e-01,9.036142999999999148e+00
1.452999999999999951e-02,1.339912099999999917e+01
4.332119999999999860e-01,9.278480999999999312e+00
2.504529999999999812e-01,2.219966900000000010e+01
8.108640000000000292e-01,2.213278400000000090e+01
4.113029999999999742e-01,9.564279000000000863e+00
3.365589999999999971e-01,1.048529500000000070e+01
9.629899999999999571e-02,2.894760300000000086e+01
2.543139999999999845e-01,1.483373300000000050e+01
7.898600000000000065e-02,2.046923999999999921e+01
5.852549999999999697e-01,1.141060399999999930e+01
4.006339999999999901e-01,1.044561099999999954e+01
6.434339999999999504e-01,1.819818899999999928e+01
6.991389999999999549e-01,2.641746300000000147e+01
1.185670000000000057e-01,9.230114999999999625e+00
3.958260000000000112e-01,1.095644599999999969e+01
1.530519999999999936e-01,1.482836900000000036e+01
5.259460000000000246e-01,9.087405999999999651e+00
3.455929999999999835e-01,1.083557500000000040e+01
1.567250000000000032e-01,1.168121900000000046e+01
5.530249999999999888e-01,1.054315399999999947e+01
4.725900000000000239e-02,8.679360000000000852e+00
3.297700000000000076e-01,8.948290999999999329e+00
4.562209999999999877e-01,8.592361999999999611e+00
5.144640000000000324e-01,1.558861100000000022e+01
1.202519999999999978e-01,1.863308500000000123e+01
1.435059999999999947e-01,9.712507000000000446e+00
4.367759999999999976e-01,1.238069499999999934e+01
8.029840000000000311e-01,1.524852899999999956e+01
4.867469999999999852e-01,9.404035000000000366e+00
3.032389999999999808e-01,1.377154400000000045e+01
5.701150000000000384e-01,1.178110200000000063e+01
6.801490000000000036e-01,1.379624399999999973e+01
3.905520000000000103e-01,1.771173500000000089e+01
7.246340000000000003e-01,1.473797300000000021e+01
4.565850000000000186e-01,1.022412800000000033e+01
2.718360000000000221e-01,2.023575800000000058e+01
4.577470000000000150e-01,1.749952899999999900e+01
4.886610000000000120e-01,1.678134899999999874e+01
8.666100000000000192e-02,1.301184600000000025e+01
4.085230000000000250e-01,8.714529000000000636e+00
2.144899999999999932e-02,1.773835899999999910e+01
4.556999999999999940e-02,1.061833500000000008e+01
9.609429999999999916e-01,3.498359299999999905e+01
9.858699999999999408e-02,8.666750000000000398e+00
4.835300000000000015e-02,9.573233999999999355e+00
1.241840999999999973e+00,2.474315500000000156e+01
5.172759999999999581e-01,9.874116000000000781e+00
5.932399999999999896e-01,1.234543599999999941e+01
2.521800000000000083e-02,1.376355200000000067e+01
8.224700000000000066e-02,1.142707000000000050e+01
2.028179999999999983e-01,1.210646200000000050e+01
5.786480000000000512e-01,1.334051099999999934e+01
2.416059999999999874e-01,1.124153500000000072e+01
2.308159999999999934e-01,8.837609000000000492e+00
2.177939999999999876e-01,1.078143299999999982e+01
1.013580000000000036e-01,1.010228000000000037e+01
2.410765000000000047e+00,5.838958699999999880e+01
1.848909999999999998e-01,1.222746800000000000e+01
5.610300000000000009e-02,1.176598000000000077e+01
5.422919999999999963e-01,1.297366700000000073e+01
1.022369999999999945e-01,9.020713000000000648e+00
3.904560000000000253e-01,1.051925499999999936e+01
1.148809999999999970e-01,1.831671000000000049e+01
3.802240000000000064e-01,2.174861699999999942e+01
3.229110000000000036e-01,1.052456699999999934e+01
8.653199999999999781e-02,4.478374099999999913e+01
2.738023000000000096e+00,5.121011399999999725e+01
4.255070000000000241e-01,1.175105600000000017e+01
5.068930000000000380e-01,2.793471500000000063e+01
5.076869999999999994e-01,9.549485000000000667e+00
9.838850000000000096e-01,3.605302799999999763e+01
7.935079999999999911e-01,1.711777700000000024e+01
2.584380000000000011e-01,2.100965700000000069e+01
3.471509999999999874e-01,1.143056900000000020e+01
4.224450000000000149e-01,1.438743299999999969e+01
6.401200000000000223e-01,1.980113599999999963e+01
5.864019999999999788e-01,9.985958000000000112e+00
5.106429999999999580e-01,1.327575700000000047e+01
2.627559999999999896e-01,8.775912999999999187e+00
3.154509999999999814e-01,9.674167000000000627e+00
4.999020000000000130e-01,1.755892800000000165e+01
3.245520000000000072e-01,1.997216200000000086e+01
3.468339999999999756e-01,2.274734099999999870e+01
4.653849999999999931e-01,1.482896599999999943e+01
1.079149999999999970e-01,8.836907999999999319e+00
3.852209999999999801e-01,1.028527300000000011e+01
4.990229999999999944e-01,1.205790099999999931e+01
2.964500000000000121e-02,1.327604799999999940e+01
4.237349999999999728e-01,1.130468499999999921e+01
1.195700000000000061e-02,1.031620400000000082e+01
2.782720000000000193e-01,1.021593499999999999e+01
5.056190000000000406e-01,1.031558099999999989e+01
6.569190000000000307e-01,1.126567299999999960e+01
5.668549999999999978e-01,1.316985999999999990e+01
1.224081999999999892e+00,2.774351100000000159e+01
4.822819999999999885e-01,1.369035700000000055e+01
1.046450000000000019e-01,9.423742000000000729e+00
7.128370000000000539e-01,2.955572899999999947e+01
6.692059999999999675e-01,1.843412599999999912e+01
5.259500000000000286e-01,8.946749999999999758e+00
3.148440000000000127e-01,1.247261600000000037e+01
2.189929999999999932e-01,9.165976999999999819e+00
