6.666666666666666297e-01,7.965571205007824229e-01,2.238137869292748383e-01,7.831578947368420529e-01,2.134529147982062725e-01
1.000000000000000000e+00,7.256129368805425139e-01,2.023276633840644656e-01,7.215789473684210975e-01,2.053811659192825156e-01
1.000000000000000000e+00,3.698487219613980082e-01,1.163831692032229193e-01,3.594736842105263341e-01,1.147982062780269069e-01
1.000000000000000000e+00,7.657798643714136544e-01,1.978513876454789655e-01,7.621052631578947301e-01,1.928251121076233199e-01
6.666666666666666297e-01,4.585289514866979776e-01,1.190689346463742193e-01,4.621052631578947412e-01,1.174887892376681592e-01
3.333333333333333148e-01,7.000521648408972730e-01,3.106535362578334847e-01,6.852631578947367963e-01,3.103139013452914652e-01
6.666666666666666297e-01,6.750130412102243183e-01,4.941808415398388776e-01,6.626315789473684603e-01,4.843049327354260192e-01
3.333333333333333148e-01,7.506520605112154687e-01,3.169203222918531848e-01,7.468421052631578627e-01,3.139013452914798386e-01
6.666666666666666297e-01,9.441836202399582767e-01,3.733213965980304305e-01,9.394736842105263497e-01,3.668161434977578739e-01
6.666666666666666297e-01,5.550339071465831831e-01,2.990152193375111844e-01,5.594736842105263452e-01,2.977578475336322694e-01
0.000000000000000000e+00,7.339593114241002025e-01,5.228290062667860782e-01,6.789473684210526327e-01,4.977578475336322805e-01
6.666666666666666297e-01,1.799687010954616473e-01,1.495076096687555922e-01,1.684210526315789436e-01,1.408071748878923779e-01
6.666666666666666297e-01,9.530516431924882514e-01,4.064458370635631312e-01,9.515789473684210797e-01,3.910313901345291443e-01
3.333333333333333148e-01,7.412623891497130968e-01,1.611459265890778925e-01,7.426315789473684204e-01,1.632286995515695172e-01
6.666666666666666297e-01,5.487741262389149721e-01,2.990152193375111844e-01,5.484210526315789203e-01,2.986547085201793905e-01
3.333333333333333148e-01,1.935315597287428357e-01,2.318710832587287385e-01,1.894736842105263219e-01,2.116591928251121135e-01
6.666666666666666297e-01,7.402190923317684135e-01,2.533572068039391390e-01,7.378947368421052699e-01,2.654708520179372422e-01
6.666666666666666297e-01,5.644235785080855550e-01,4.798567591763652773e-01,5.426315789473684648e-01,4.869955156950672714e-01
1.000000000000000000e+00,8.403755868544601215e-01,5.362578334825425230e-01,8.384210526315789558e-01,5.345291479820627467e-01
3.333333333333333148e-01,7.819509650495566344e-01,4.905998209489704776e-01,7.789473684210526105e-01,4.914798206278027104e-01
3.333333333333333148e-01,7.334376630151278054e-01,3.169203222918531848e-01,7.136842105263158098e-01,3.219730941704035954e-01
1.000000000000000000e+00,7.412623891497130968e-01,1.924798567591763654e-01,7.252631578947368318e-01,1.829596412556053764e-01
6.666666666666666297e-01,1.851851851851851749e-01,1.808415398388540651e-01,1.831578947368421029e-01,1.408071748878923779e-01
0.000000000000000000e+00,7.897756911841419258e-01,3.106535362578334847e-01,7.947368421052631859e-01,3.291479820627802866e-01
6.666666666666666297e-01,9.144496609285341915e-01,3.384064458370635853e-01,9.236842105263157743e-01,3.426008968609865479e-01
1.000000000000000000e+00,5.070422535211267512e-01,2.945389435989256843e-01,4.857894736842105488e-01,2.932735426008968860e-01
6.666666666666666297e-01,9.796557120500782867e-01,4.118173679498657314e-01,9.926315789473684204e-01,4.125560538116592180e-01
1.000000000000000000e+00,2.670839853938445363e-01,7.430617726051924610e-02,2.578947368421052877e-01,7.174887892376681509e-02
1.000000000000000000e+00,3.667188315075639027e-01,1.163831692032229158e-02,3.552631578947368363e-01,1.434977578475336336e-02
3.333333333333333148e-01,1.695357329160146198e-01,2.757385854968665839e-01,1.736842105263158020e-01,2.618834080717488688e-01
6.666666666666666297e-01,7.767344809598331068e-01,2.211280214861235383e-01,7.668421052631578805e-01,2.215246636771300570e-01
3.333333333333333148e-01,7.480438184663537049e-01,3.115487914055505847e-01,7.347368421052631327e-01,3.067264573991031473e-01
6.666666666666666297e-01,6.838810641627542930e-01,2.981199641897940844e-01,6.884210526315789336e-01,2.995515695067264561e-01
6.666666666666666297e-01,6.807511737089202430e-01,2.238137869292748383e-01,6.847368421052631993e-01,2.152466367713004591e-01
1.000000000000000000e+00,2.603025560772039837e-01,1.396598030438674920e-01,2.563157894736842191e-01,1.228699551569506776e-01
3.333333333333333148e-01,7.929055816379759758e-01,3.760071620411817306e-01,7.826315789473684559e-01,3.668161434977578739e-01
6.666666666666666297e-01,7.245696400625978306e-01,2.130707251566696381e-01,7.221052631578946945e-01,2.161434977578475247e-01
6.666666666666666297e-01,7.845592070944183982e-01,4.467323187108325766e-01,7.826315789473684559e-01,4.322869955156950494e-01
6.666666666666666297e-01,4.100156494522691486e-01,5.890778871978513687e-01,4.142105263157894735e-01,5.542600896860986337e-01
6.666666666666666297e-01,5.712050078247261631e-01,2.784243509400178840e-01,5.610526315789473584e-01,2.762331838565022513e-01
3.333333333333333148e-01,7.350026082420448859e-01,7.555953446732318612e-01,7.468421052631578627e-01,7.829596412556053542e-01
1.000000000000000000e+00,7.240479916536254335e-01,2.157564905998209381e-01,7.221052631578946945e-01,2.008968609865470767e-01
3.333333333333333148e-01,7.678664580073031320e-01,4.852282900626678774e-01,7.657894736842105754e-01,4.816143497757847669e-01
6.666666666666666297e-01,7.245696400625978306e-01,2.068039391226499657e-01,7.215789473684210975e-01,2.089686098654708613e-01
3.333333333333333148e-01,4.345331246739697617e-01,1.217547000895255194e-01,4.173684210526315552e-01,1.201793721973094115e-01
1.000000000000000000e+00,2.618675013041210087e-01,8.325872873769024629e-02,2.552631578947368585e-01,8.340807174887891751e-02
3.333333333333333148e-01,8.508085550339071768e-01,4.825425246195165774e-01,8.478947368421052566e-01,4.780269058295963935e-01
6.666666666666666297e-01,6.875326030255607401e-01,1.880035810205908653e-01,6.857894736842105043e-01,1.928251121076233199e-01
6.666666666666666297e-01,2.910798122065727522e-01,9.480752014324081989e-01,2.847368421052631771e-01,9.569506726457399637e-01
1.000000000000000000e+00,2.723004694835680639e-01,7.609668755595344614e-02,2.647368421052631593e-01,7.623318385650224016e-02
6.666666666666666297e-01,5.086071987480438317e-01,4.628469113697403770e-01,4.457894736842105132e-01,4.439461883408071796e-01
6.666666666666666297e-01,5.925925925925925597e-01,4.359892569382273764e-01,5.752631578947368096e-01,4.493273542600896842e-01
3.333333333333333148e-01,7.423056859676577801e-01,5.801253357206803685e-01,7.457894736842105576e-01,5.856502242152465953e-01
0.000000000000000000e+00,8.195096504955660111e-01,5.290957923008057229e-01,8.347368421052631104e-01,5.183856502242152331e-01
3.333333333333333148e-01,6.416275430359937859e-01,1.799462846911369651e-01,6.300000000000000044e-01,1.784753363228699652e-01
6.666666666666666297e-01,7.068335941575377701e-01,2.211280214861235383e-01,7.036842105263158009e-01,2.080717488789237679e-01
6.666666666666666297e-01,5.957224830464267207e-01,2.632050134288272392e-01,6.031578947368421151e-01,2.591928251121076165e-01
1.000000000000000000e+00,3.500260824204486365e-01,5.550581915846015957e-02,3.415789473684210376e-01,4.843049327354260331e-02
3.333333333333333148e-01,7.683881064162754182e-01,8.012533572068039067e-01,7.863157894736841902e-01,8.206278026905829970e-01
6.666666666666666297e-01,7.485654668753259910e-01,3.634735899731423303e-01,7.484210526315789869e-01,3.623318385650224349e-01
3.333333333333333148e-01,7.475221700573813077e-01,7.287376902417188607e-01,7.405263157894736992e-01,7.363228699551569445e-01
3.333333333333333148e-01,4.585289514866979776e-01,1.217547000895255194e-01,4.457894736842105132e-01,1.201793721973094115e-01
6.666666666666666297e-01,8.075117370892018753e-01,2.712623097582810838e-01,8.057894736842104999e-01,2.663677130044843078e-01
0.000000000000000000e+00,7.756911841418883125e-01,5.138764547896150781e-01,7.726315789473684470e-01,5.165919282511211019e-01
6.666666666666666297e-01,7.913406364110588953e-01,3.070725156669650846e-01,7.884210526315789114e-01,3.085201793721973340e-01
3.333333333333333148e-01,7.308294209702660416e-01,5.649059982094897236e-01,7.315789473684211064e-01,5.713004484304933239e-01
3.333333333333333148e-01,8.075117370892018753e-01,5.953446732318711243e-01,7.968421052631579071e-01,6.098654708520179213e-01
6.666666666666666297e-01,7.412623891497130968e-01,2.676812891674127393e-01,7.394736842105262831e-01,2.663677130044843078e-01
1.000000000000000000e+00,2.733437663015128027e-01,7.341092211280214608e-02,2.647368421052631593e-01,7.713004484304933350e-02
3.333333333333333148e-01,6.510172143974960468e-01,2.291853178155774384e-01,6.478947368421053010e-01,2.116591928251121135e-01
6.666666666666666297e-01,1.784037558685445946e-01,1.539838854073410923e-01,1.705263157894736925e-01,1.524663677130044803e-01
6.666666666666666297e-01,8.111632759520083225e-01,3.052820053715308846e-01,8.047368421052631948e-01,2.914798206278026993e-01
3.333333333333333148e-01,4.486176317162232641e-01,2.139659803043867381e-01,4.652631578947368229e-01,2.179372197309417114e-01
6.666666666666666297e-01,2.863849765258216218e-01,8.979409131602507088e-01,2.710526315789473784e-01,9.381165919282511423e-01
3.333333333333333148e-01,9.238393322900365634e-01,6.777081468218442151e-01,9.205263157894736370e-01,6.726457399103139556e-01
6.666666666666666297e-01,3.187271778821074708e-01,7.663384064458370615e-01,3.189473684210526461e-01,7.811659192825112230e-01
6.666666666666666297e-01,7.042253521126760063e-01,2.426141450313339387e-01,6.999999999999999556e-01,2.412556053811659162e-01
6.666666666666666297e-01,7.329160146061554082e-01,1.504028648164726922e-01,7.163157894736842390e-01,1.569506726457399193e-01
6.666666666666666297e-01,2.023995826812728105e-01,3.813786929274843307e-01,2.042105263157894812e-01,3.515695067264574258e-01
6.666666666666666297e-01,7.261345852895149111e-01,2.372426141450313386e-01,7.236842105263158187e-01,2.394618834080717573e-01
3.333333333333333148e-01,7.803860198226395539e-01,4.843330349149507774e-01,7.794736842105263186e-01,4.843049327354260192e-01
6.666666666666666297e-01,3.458528951486697922e-01,4.073410922112802313e-01,3.342105263157894579e-01,4.044843049327354056e-01
1.000000000000000000e+00,2.775169535732915915e-01,4.118173679498657314e-02,2.647368421052631593e-01,4.484304932735425769e-02
6.666666666666666297e-01,6.906624934793949011e-01,5.102954341987466780e-01,6.773684210526316196e-01,4.995515695067264672e-01
1.000000000000000000e+00,7.240479916536254335e-01,2.130707251566696381e-01,7.215789473684210975e-01,2.143497757847533658e-01
6.666666666666666297e-01,3.291601460615545260e-01,8.066248880931065068e-01,3.268421052631578783e-01,7.973094170403587366e-01
6.666666666666666297e-01,8.106416275430360363e-01,2.354521038495971386e-01,7.831578947368420529e-01,2.125560538116591791e-01
6.666666666666666297e-01,7.683881064162754182e-01,2.076991942703670657e-01,7.631578947368421462e-01,2.062780269058296090e-01
6.666666666666666297e-01,7.944705268648930563e-01,2.417188898836168387e-01,7.936842105263157698e-01,2.412556053811659162e-01
3.333333333333333148e-01,7.073552425665101673e-01,2.175470008952551382e-01,7.057894736842105221e-01,1.937219730941704132e-01
3.333333333333333148e-01,1.095461658841940522e-01,2.408236347358997387e-01,1.215789473684210503e-01,2.493273542600896731e-01
6.666666666666666297e-01,7.104851330203443283e-01,1.718889883616830927e-01,7.084210526315789513e-01,1.542600896860986670e-01
6.666666666666666297e-01,2.342201356285863456e-01,2.802148612354520840e-01,2.389473684210526305e-01,2.367713004484305050e-01
0.000000000000000000e+00,8.362023995826812772e-01,3.616830796777081303e-01,8.521052631578946990e-01,4.215246636771300404e-01
3.333333333333333148e-01,4.861763171622326407e-01,1.217547000895255194e-01,4.731578947368421106e-01,1.201793721973094115e-01
3.333333333333333148e-01,5.346896191966614698e-01,1.253357206803939194e-01,5.089473684210525928e-01,1.201793721973094115e-01
6.666666666666666297e-01,8.356807511737088801e-01,2.775290957923007840e-01,8.284210526315789469e-01,2.547085201793721776e-01
3.333333333333333148e-01,8.403755868544601215e-01,5.461056401074305677e-01,8.384210526315789558e-01,5.408071748878924279e-01
3.333333333333333148e-01,8.607198748043818348e-01,9.650850492390331548e-01,8.584210526315789735e-01,9.713004484304932351e-01
3.333333333333333148e-01,7.730829420970265486e-01,5.434198746642793232e-01,7.747368421052631682e-01,5.470852017937219980e-01
1.000000000000000000e+00,2.623891497130933503e-01,8.863025962399283253e-02,2.515789473684210686e-01,9.147982062780268819e-02
3.333333333333333148e-01,7.360459050599895692e-01,5.998209489704565689e-01,7.363157894736842568e-01,6.053811659192824823e-01
3.333333333333333148e-01,9.337506520605112770e-02,1.557743957027752923e-01,8.105263157894736226e-02,1.551569506726457326e-01
0.000000000000000000e+00,4.846113719353156157e-01,7.878245299910474619e-02,4.863157894736842013e-01,1.067264573991031362e-01
6.666666666666666297e-01,8.257694314032342220e-01,2.757385854968665839e-01,8.284210526315789469e-01,2.753363228699551302e-01
6.666666666666666297e-01,7.777777777777777901e-01,2.748433303491494839e-01,7.763157894736841813e-01,2.744394618834080646e-01
3.333333333333333148e-01,7.908189880020866092e-01,5.496866606982989678e-01,7.947368421052631859e-01,5.488789237668161292e-01
6.666666666666666297e-01,6.092853416797078259e-01,4.449418084153983766e-01,6.026315789473684070e-01,4.430493273542601140e-01
0.000000000000000000e+00,6.296296296296296502e-01,1.763652641002685650e-01,6.484210526315788981e-01,1.748878923766816196e-01
3.333333333333333148e-01,6.510172143974960468e-01,2.569382273948075390e-01,6.473684210526315930e-01,2.331838565022421594e-01
6.666666666666666297e-01,4.606155451225873998e-01,9.668755595344673270e-02,4.526315789473684403e-01,8.520179372197309031e-02
1.000000000000000000e+00,2.524778299426186923e-01,1.253357206803939194e-01,2.421052631578947401e-01,1.443946188340807235e-01
6.666666666666666297e-01,4.480959833072509224e-01,6.982990152193374600e-02,4.363157894736842124e-01,7.713004484304933350e-02
3.333333333333333148e-01,8.106416275430360363e-01,3.894359892569382309e-01,7.936842105263157698e-01,3.775784753363228829e-01
6.666666666666666297e-01,8.080333854981742725e-01,2.560429722470904390e-01,8.057894736842104999e-01,2.367713004484305050e-01
6.666666666666666297e-01,2.952529994783515965e-01,9.973142345568487555e-01,2.878947368421052588e-01,1.000000000000000000e+00
6.666666666666666297e-01,8.116849243609807196e-01,3.213965980304386849e-01,8.094736842105263452e-01,3.174887892376681564e-01
6.666666666666666297e-01,5.691184141888366854e-01,2.990152193375111844e-01,5.763157894736842257e-01,2.977578475336322694e-01
6.666666666666666297e-01,7.824726134585289206e-01,4.162936436884512315e-01,7.800000000000000266e-01,3.982062780269058355e-01
0.000000000000000000e+00,7.490871152842983882e-01,4.995523724261414777e-01,7.536842105263157343e-01,4.968609865470852149e-01
1.000000000000000000e+00,2.905581637976004106e-01,1.056401074306177329e-01,2.889473684210526194e-01,1.031390134529148045e-01
1.000000000000000000e+00,2.717788210745957223e-01,6.087735004476275968e-02,2.668421052631578805e-01,6.098654708520179213e-02
6.666666666666666297e-01,3.364632237871674758e-01,7.905102954341987065e-01,3.426315789473683981e-01,7.641255605381166438e-01
6.666666666666666297e-01,8.476786645800730158e-01,3.410922112802148853e-01,8.521052631578946990e-01,3.121076233183856519e-01
6.666666666666666297e-01,5.299947835159102283e-01,2.282900626678603384e-01,5.252631578947368762e-01,2.376681614349775706e-01
6.666666666666666297e-01,8.476786645800730158e-01,5.147717099373321226e-01,8.394736842105262609e-01,5.183856502242152331e-01
3.333333333333333148e-01,4.105372978612415458e-01,1.495076096687555922e-01,4.047368421052631726e-01,1.488789237668161347e-01
6.666666666666666297e-01,7.470005216484090216e-01,4.476275738585496766e-01,7.436842105263158365e-01,4.556053811659193098e-01
3.333333333333333148e-01,7.558685446009389963e-01,8.379588182632050630e-01,7.584210526315789958e-01,8.367713004484305106e-01
6.666666666666666297e-01,7.824726134585289206e-01,3.231871083258728850e-01,7.457894736842105576e-01,4.269058295964125449e-01
6.666666666666666297e-01,7.350026082420448859e-01,3.384064458370635853e-01,7.336842105263158276e-01,3.614349775784753138e-01
6.666666666666666297e-01,6.807511737089202430e-01,1.718889883616830927e-01,6.878947368421052255e-01,1.668161434977578350e-01
6.666666666666666297e-01,3.333333333333333148e-01,7.994628469113697067e-01,3.173684210526315774e-01,8.179372197309416892e-01
6.666666666666666297e-01,8.002086593635889811e-01,2.444046553267681388e-01,8.010526315789473495e-01,2.430493273542601029e-01
3.333333333333333148e-01,7.772561293688053929e-01,5.478961504028647678e-01,7.736842105263157521e-01,5.461883408071749324e-01
6.666666666666666297e-01,2.832550860719874608e-01,9.077887197851387535e-01,2.884210526315789669e-01,8.753363228699551080e-01
6.666666666666666297e-01,5.941575378195096402e-01,3.992837958818263311e-01,5.799999999999999600e-01,4.385650224215246751e-01
3.333333333333333148e-01,8.122065727699530058e-01,9.158460161145927092e-01,8.021052631578947656e-01,8.995515695067264339e-01
1.000000000000000000e+00,7.595200834637454435e-01,2.085944494180841657e-01,7.636842105263157432e-01,2.008968609865470767e-01
6.666666666666666297e-01,5.581637976004173440e-01,2.981199641897940844e-01,5.668421052631579249e-01,2.977578475336322694e-01
1.000000000000000000e+00,7.318727177882107249e-01,1.799462846911369651e-01,7.352631578947368407e-01,1.802690582959641241e-01
6.666666666666666297e-01,8.784559207094417843e-01,3.357206803939122852e-01,8.610526315789474028e-01,3.524663677130044914e-01
1.000000000000000000e+00,3.714136671883150886e-01,1.504028648164726922e-01,3.742105263157894934e-01,1.506726457399103214e-01
6.666666666666666297e-01,7.683881064162754182e-01,2.238137869292748383e-01,7.631578947368421462e-01,2.269058295964125616e-01
1.000000000000000000e+00,3.468961919666144755e-01,4.476275738585496627e-02,3.310526315789473761e-01,3.766816143497758035e-02
6.666666666666666297e-01,4.303599374021909174e-01,4.279319606087734762e-01,3.936842105263158031e-01,4.170403587443946014e-01
1.000000000000000000e+00,4.606155451225873998e-01,9.221128021486123261e-02,4.552631578947368696e-01,7.443946188340806736e-02
3.333333333333333148e-01,7.355242566510172830e-02,1.584601611459265924e-01,7.842105263157894690e-02,1.479820627802690691e-01
0.000000000000000000e+00,7.146583202921230615e-01,2.444046553267681388e-01,7.342105263157894246e-01,2.484304932735426075e-01
6.666666666666666297e-01,9.577464788732393819e-01,4.341987466427931763e-01,9.515789473684210797e-01,4.125560538116592180e-01
3.333333333333333148e-01,9.494001043296818043e-02,1.459265890778871921e-01,8.210526315789473673e-02,1.937219730941704132e-01
1.000000000000000000e+00,4.872196139801773795e-01,2.945389435989256843e-01,4.821052631578947589e-01,2.923766816143497649e-01
1.000000000000000000e+00,5.326030255607719921e-01,3.088630259623992846e-01,5.200000000000000178e-01,2.968609865470852038e-01
1.000000000000000000e+00,2.780386019822639332e-01,9.400179051029543265e-02,2.868421052631578982e-01,7.623318385650224016e-02
6.666666666666666297e-01,8.231611893583724582e-01,2.882721575649059842e-01,8.242105263157895045e-01,2.869955156950672603e-01
6.666666666666666297e-01,4.517475221700573695e-01,8.504923903312444633e-02,4.426315789473684315e-01,7.802690582959641297e-02
6.666666666666666297e-01,7.683881064162754182e-01,1.951656222023276654e-01,7.621052631578947301e-01,1.883408071748878809e-01
3.333333333333333148e-01,8.215962441314553777e-01,5.496866606982989678e-01,8.105263157894736503e-01,5.426008968609865590e-01
6.666666666666666297e-01,7.871674491392801620e-01,3.777976723366159306e-01,7.842105263157894690e-01,3.695067264573991261e-01
1.000000000000000000e+00,2.816901408450704358e-01,3.760071620411817306e-02,2.715789473684210309e-01,3.856502242152466675e-02
6.666666666666666297e-01,8.127282211789254029e-01,2.390331244404655386e-01,7.968421052631579071e-01,2.242152466367713093e-01
0.000000000000000000e+00,8.398539384454877244e-01,5.219337511190689227e-01,8.384210526315789558e-01,5.372197309417040545e-01
1.000000000000000000e+00,4.491392801251956057e-01,1.217547000895255194e-01,4.394736842105262942e-01,1.201793721973094115e-01
6.666666666666666297e-01,3.693270735524256665e-01,4.189794091316025315e-01,3.584210526315789735e-01,4.161434977578475358e-01
0.000000000000000000e+00,8.403755868544601215e-01,5.434198746642793232e-01,8.389473684210526638e-01,5.452914798206277558e-01
1.000000000000000000e+00,5.289514866979655450e-01,1.226499552372426194e-01,5.021052631578947212e-01,1.201793721973094115e-01
6.666666666666666297e-01,3.025560772039645463e-01,8.683974932855863527e-01,2.947368421052631304e-01,8.681614349775784722e-01
3.333333333333333148e-01,8.680229525299947291e-01,8.146821844225604625e-01,8.863157894736841680e-01,8.179372197309416892e-01
0.000000000000000000e+00,7.490871152842983882e-01,5.076096687555953224e-01,7.463157894736842657e-01,5.013452914798206539e-01
3.333333333333333148e-01,7.099634846113719311e-01,1.611459265890778925e-01,7.078947368421052433e-01,1.381165919282511256e-01
6.666666666666666297e-01,7.871674491392801620e-01,3.777976723366159306e-01,7.842105263157894690e-01,3.766816143497757619e-01
